DATE;DEVISE;COURS
26/07/2013;EUR;2882,72
29/07/2013;EUR;2880,14
30/07/2013;EUR;2878,3
31/07/2013;EUR;2879,41
01/08/2013;EUR;2876,82
02/08/2013;EUR;2874,74
05/08/2013;EUR;2879,01
06/08/2013;EUR;2879,94
07/08/2013;EUR;2881,98
08/08/2013;EUR;2885,3
09/08/2013;EUR;2884,59
12/08/2013;EUR;2882,46
13/08/2013;EUR;2884,05
16/08/2013;EUR;2884,23
19/08/2013;EUR;2887,24
20/08/2013;EUR;2886,28
21/08/2013;EUR;2884,42
22/08/2013;EUR;2882,85
23/08/2013;EUR;2888,47
26/08/2013;EUR;2891,63
27/08/2013;EUR;2891,06
28/08/2013;EUR;2891,26
29/08/2013;EUR;2887,48
30/08/2013;EUR;2884,79
02/09/2013;EUR;2884,6
03/09/2013;EUR;2882,4
04/09/2013;EUR;2881,65
05/09/2013;EUR;2884,97
06/09/2013;EUR;2884,6
09/09/2013;EUR;2885,44
10/09/2013;EUR;2884,35
11/09/2013;EUR;2882,27
12/09/2013;EUR;2887,23
16/09/2013;EUR;2895,9
17/09/2013;EUR;2891,28
18/09/2013;EUR;2894,99
19/09/2013;EUR;2898,03
20/09/2013;EUR;2899,55
23/09/2013;EUR;2898,8
24/09/2013;EUR;2899,68
25/09/2013;EUR;2901,21
26/09/2013;EUR;2903,23
27/09/2013;EUR;2904,4
30/09/2013;EUR;2913,8
01/10/2013;EUR;2921,35
02/10/2013;EUR;2923,95
03/10/2013;EUR;2931,69
04/10/2013;EUR;2939,14
07/10/2013;EUR;2948,62
08/10/2013;EUR;2954,41
09/10/2013;EUR;2957,09
10/10/2013;EUR;2965,01
11/10/2013;EUR;2970,31
15/10/2013;EUR;2963,63
16/10/2013;EUR;2969,95
17/10/2013;EUR;2974,13
18/10/2013;EUR;2976,63
21/10/2013;EUR;2978,92
22/10/2013;EUR;2979,86
23/10/2013;EUR;2987,12
24/10/2013;EUR;2991,82
28/10/2013;EUR;2994,18
29/10/2013;EUR;2988,03
30/10/2013;EUR;2987,28
04/11/2013;EUR;2983,19
05/11/2013;EUR;2981,49
06/11/2013;EUR;2987,49
07/11/2013;EUR;2994,96
08/11/2013;EUR;2994,38
11/11/2013;EUR;2995,84
12/11/2013;EUR;3002,12
13/11/2013;EUR;3015,34
14/11/2013;EUR;3015,51
15/11/2013;EUR;3023,59
18/11/2013;EUR;3028,59
19/11/2013;EUR;3023,67
20/11/2013;EUR;3027,44
21/11/2013;EUR;3023,7
22/11/2013;EUR;3031,86
25/11/2013;EUR;3031,26
26/11/2013;EUR;3034,79
27/11/2013;EUR;3039,65
28/11/2013;EUR;3041,89
29/11/2013;EUR;3042
02/12/2013;EUR;3039,43
03/12/2013;EUR;3041,47
04/12/2013;EUR;3043,21
05/12/2013;EUR;3043,91
06/12/2013;EUR;3046,98
09/12/2013;EUR;3054,59
12/12/2013;EUR;3066,43
13/12/2013;EUR;3062,24
16/12/2013;EUR;3083,13
17/12/2013;EUR;3082,96
18/12/2013;EUR;3081,83
19/12/2013;EUR;3077,54
23/12/2013;EUR;3080,8
26/12/2013;EUR;3080,07
27/12/2013;EUR;3092,68
30/12/2013;EUR;3077,26
02/01/2014;EUR;3071,47
03/01/2014;EUR;3066
06/01/2014;EUR;3065,47
07/01/2014;EUR;3073,66
08/01/2014;EUR;3071,95
09/01/2014;EUR;3074,6
10/01/2014;EUR;3078,8
13/01/2014;EUR;3084,31
14/01/2014;EUR;3083,05
15/01/2014;EUR;3082,12
16/01/2014;EUR;3082,72
17/01/2014;EUR;3086,83
20/01/2014;EUR;3078,08
21/01/2014;EUR;3079,7
22/01/2014;EUR;3084,72
23/01/2014;EUR;3087,45
27/01/2014;EUR;3098,26
28/01/2014;EUR;3098,69
29/01/2014;EUR;3105,16
30/01/2014;EUR;3109,49
31/01/2014;EUR;3105,71
03/02/2014;EUR;3108,62
04/02/2014;EUR;3116,22
05/02/2014;EUR;3121,98
06/02/2014;EUR;3127,62
07/02/2014;EUR;3135,46
10/02/2014;EUR;3136,97
11/02/2014;EUR;3139,21
12/02/2014;EUR;3132,44
13/02/2014;EUR;3142,97
14/02/2014;EUR;3156,96
17/02/2014;EUR;3171,98
18/02/2014;EUR;3184,06
19/02/2014;EUR;3187,44
20/02/2014;EUR;3186,16
21/02/2014;EUR;3191,08
24/02/2014;EUR;3194,98
25/02/2014;EUR;3196,8
26/02/2014;EUR;3194,61
27/02/2014;EUR;3185,13
28/02/2014;EUR;3191,21
03/03/2014;EUR;3193,67
04/03/2014;EUR;3195,3
05/03/2014;EUR;3192,33
06/03/2014;EUR;3192,15
07/03/2014;EUR;3204,96
10/03/2014;EUR;3202,48
11/03/2014;EUR;3203,01
12/03/2014;EUR;3202,32
13/03/2014;EUR;3213,49
14/03/2014;EUR;3203,58
17/03/2014;EUR;3209,69
18/03/2014;EUR;3220,39
19/03/2014;EUR;3221,95
20/03/2014;EUR;3208,84
21/03/2014;EUR;3209,31
24/03/2014;EUR;3214,21
25/03/2014;EUR;3212,75
26/03/2014;EUR;3207,84
27/03/2014;EUR;3205,13
31/03/2014;EUR;3207,77
01/04/2014;EUR;3208,94
02/04/2014;EUR;3201,3
03/04/2014;EUR;3195,34
04/04/2014;EUR;3191,7
07/04/2014;EUR;3195,26
08/04/2014;EUR;3197,09
09/04/2014;EUR;3194,99
10/04/2014;EUR;3201,77
11/04/2014;EUR;3205
14/04/2014;EUR;3201,55
15/04/2014;EUR;3197,79
16/04/2014;EUR;3199,97
17/04/2014;EUR;3201,75
22/04/2014;EUR;3199,64
23/04/2014;EUR;3199,43
24/04/2014;EUR;3197,98
25/04/2014;EUR;3204,46
28/04/2014;EUR;3208,73
29/04/2014;EUR;3211,12
02/05/2014;EUR;3213,37
05/05/2014;EUR;3215,31
06/05/2014;EUR;3216,97
07/05/2014;EUR;3215,13
08/05/2014;EUR;3215,04
09/05/2014;EUR;3199,69
12/05/2014;EUR;3200,14
13/05/2014;EUR;3195,14
14/05/2014;EUR;3196,55
15/05/2014;EUR;3191,18
16/05/2014;EUR;3193,23
19/05/2014;EUR;3195,3
20/05/2014;EUR;3194,27
21/05/2014;EUR;3194,05
22/05/2014;EUR;3193,03
23/05/2014;EUR;3190,48
26/05/2014;EUR;3191,56
27/05/2014;EUR;3193,66
30/05/2014;EUR;3193,45
02/06/2014;EUR;3193,49
03/06/2014;EUR;3192,84
04/06/2014;EUR;3195,52
05/06/2014;EUR;3194,06
06/06/2014;EUR;3197,6
10/06/2014;EUR;3193,24
11/06/2014;EUR;3193,99
12/06/2014;EUR;3192,05
13/06/2014;EUR;3192,01
16/06/2014;EUR;3193,85
17/06/2014;EUR;3198,72
18/06/2014;EUR;3198,91
19/06/2014;EUR;3205,66
20/06/2014;EUR;3204,52
23/06/2014;EUR;3206,03
24/06/2014;EUR;3208,74
27/06/2014;EUR;3218,01
30/06/2014;EUR;3222,81
01/07/2014;EUR;3229,45
02/07/2014;EUR;3238,32
03/07/2014;EUR;3236,71
04/07/2014;EUR;3236,64
07/07/2014;EUR;3237,04
08/07/2014;EUR;3242,54
09/07/2014;EUR;3246,07
10/07/2014;EUR;3251
11/07/2014;EUR;3257,39
14/07/2014;EUR;3268,86
15/07/2014;EUR;3283,97
16/07/2014;EUR;3277,28
17/07/2014;EUR;3284
18/07/2014;EUR;3293,73
21/07/2014;EUR;3303,54
22/07/2014;EUR;3302,67
23/07/2014;EUR;3302,48
24/07/2014;EUR;3301,92
25/07/2014;EUR;3298,65
28/07/2014;EUR;3298,31
29/07/2014;EUR;3298,51
30/07/2014;EUR;3297,77
31/07/2014;EUR;3299,7
01/08/2014;EUR;3302,77
04/08/2014;EUR;3302,19
05/08/2014;EUR;3299,18
06/08/2014;EUR;3294,87
07/08/2014;EUR;3294,91
08/08/2014;EUR;3294,77
11/08/2014;EUR;3294,71
12/08/2014;EUR;3288,5
13/08/2014;EUR;3287,65
18/08/2014;EUR;3289,56
19/08/2014;EUR;3286,04
20/08/2014;EUR;3275,32
21/08/2014;EUR;3271,98
22/08/2014;EUR;3271,54
25/08/2014;EUR;3259,23
26/08/2014;EUR;3255,29
27/08/2014;EUR;3250,19
28/08/2014;EUR;3250,53
29/08/2014;EUR;3249,57
01/09/2014;EUR;3243,56
02/09/2014;EUR;3240,34
03/09/2014;EUR;3243,04
04/09/2014;EUR;3239,79
05/09/2014;EUR;3220,41
08/09/2014;EUR;3214,75
09/09/2014;EUR;3217,06
10/09/2014;EUR;3221,03
11/09/2014;EUR;3220,58
12/09/2014;EUR;3217,25
15/09/2014;EUR;3216,06
16/09/2014;EUR;3217,08
17/09/2014;EUR;3218,44
18/09/2014;EUR;3200,27
19/09/2014;EUR;3199,45
22/09/2014;EUR;3197,33
23/09/2014;EUR;3200,61
24/09/2014;EUR;3198,01
25/09/2014;EUR;3182,21
26/09/2014;EUR;3181,78
29/09/2014;EUR;3181,77
30/09/2014;EUR;3176,35
01/10/2014;EUR;3176,08
02/10/2014;EUR;3178,65
03/10/2014;EUR;3174,92
06/10/2014;EUR;3170,86
07/10/2014;EUR;3179,63
08/10/2014;EUR;3181,18
09/10/2014;EUR;3184,44
10/10/2014;EUR;3175,03
13/10/2014;EUR;3180,92
14/10/2014;EUR;3179,96
15/10/2014;EUR;3181,06
16/10/2014;EUR;3192,04
17/10/2014;EUR;3197,01
20/10/2014;EUR;3193,04
21/10/2014;EUR;3193
22/10/2014;EUR;3188,01
23/10/2014;EUR;3186
24/10/2014;EUR;3190,04
27/10/2014;EUR;3195,75
28/10/2014;EUR;3200,12
29/10/2014;EUR;3203,09
30/10/2014;EUR;3200,11
03/11/2014;EUR;3190,83
04/11/2014;EUR;3198,09
05/11/2014;EUR;3201,5
06/11/2014;EUR;3210,17
07/11/2014;EUR;3200,79
10/11/2014;EUR;3218,98
11/11/2014;EUR;3213,91
12/11/2014;EUR;3219,29
13/11/2014;EUR;3227,07
14/11/2014;EUR;3234,73
17/11/2014;EUR;3246,76
18/11/2014;EUR;3261,86
19/11/2014;EUR;3270,87
20/11/2014;EUR;3275,84
21/11/2014;EUR;3260,2
24/11/2014;EUR;3246,97
25/11/2014;EUR;3249,69
26/11/2014;EUR;3253,48
27/11/2014;EUR;3255,55
28/11/2014;EUR;3251,72
01/12/2014;EUR;3250,54
02/12/2014;EUR;3247,6
03/12/2014;EUR;3229,83
04/12/2014;EUR;3216,56
05/12/2014;EUR;3221,12
08/12/2014;EUR;3204,42
09/12/2014;EUR;3205,54
10/12/2014;EUR;3195,19
11/12/2014;EUR;3191,48
12/12/2014;EUR;3187,77
15/12/2014;EUR;3181,95
16/12/2014;EUR;3188,5
17/12/2014;EUR;3189,41
18/12/2014;EUR;3177,89
19/12/2014;EUR;3171,74
22/12/2014;EUR;3170,21
23/12/2014;EUR;3166,69
26/12/2014;EUR;3153,69
29/12/2014;EUR;3161,21
30/12/2014;EUR;3167,33
05/01/2015;EUR;3112,86
06/01/2015;EUR;3123,48
07/01/2015;EUR;3112,56
08/01/2015;EUR;3105,72
09/01/2015;EUR;3105,09
12/01/2015;EUR;3097,19
13/01/2015;EUR;3097,5
14/01/2015;EUR;3094,41
15/01/2015;EUR;3045,41
16/01/2015;EUR;3035,35
19/01/2015;EUR;3032,56
20/01/2015;EUR;3033,13
21/01/2015;EUR;3033,02
22/01/2015;EUR;3034,04
26/01/2015;EUR;2944,66
27/01/2015;EUR;2957,28
28/01/2015;EUR;2967,47
29/01/2015;EUR;2959,44
30/01/2015;EUR;2964,36
02/02/2015;EUR;2960,09
03/02/2015;EUR;2968,76
04/02/2015;EUR;2989,27
05/02/2015;EUR;2985,39
06/02/2015;EUR;2985,13
09/02/2015;EUR;2970,09
10/02/2015;EUR;2961,35
11/02/2015;EUR;2962,22
12/02/2015;EUR;2966,67
13/02/2015;EUR;2976,23
16/02/2015;EUR;2977,73
17/02/2015;EUR;2985,54
18/02/2015;EUR;2975,59
19/02/2015;EUR;2975,43
20/02/2015;EUR;2968,96
23/02/2015;EUR;2970,79
24/02/2015;EUR;2969,43
25/02/2015;EUR;2970,6
26/02/2015;EUR;2969,41
27/02/2015;EUR;2946,83
02/03/2015;EUR;2939,01
03/03/2015;EUR;2949,13
04/03/2015;EUR;2930,73
05/03/2015;EUR;2926,17
06/03/2015;EUR;2927,41
09/03/2015;EUR;2913,34
10/03/2015;EUR;2914,96
11/03/2015;EUR;2912,88
12/03/2015;EUR;2923,34
13/03/2015;EUR;2926,84
16/03/2015;EUR;2933,93
17/03/2015;EUR;2945,3
18/03/2015;EUR;2959,15
19/03/2015;EUR;2981,71
20/03/2015;EUR;3012,39
23/03/2015;EUR;3043,3
24/03/2015;EUR;3109,72
25/03/2015;EUR;3117,28
26/03/2015;EUR;3135,27
27/03/2015;EUR;3160,08
30/03/2015;EUR;3161,44
31/03/2015;EUR;3144,28
01/04/2015;EUR;3143,25
02/04/2015;EUR;3144,84
07/04/2015;EUR;3147,61
08/04/2015;EUR;3149,22
09/04/2015;EUR;3148
10/04/2015;EUR;3146,76
13/04/2015;EUR;3145,64
14/04/2015;EUR;3147,33
15/04/2015;EUR;3148,87
16/04/2015;EUR;3152,53
17/04/2015;EUR;3154,45
20/04/2015;EUR;3153,39
21/04/2015;EUR;3152,38
22/04/2015;EUR;3154,03
23/04/2015;EUR;3155,56
24/04/2015;EUR;3156,85
27/04/2015;EUR;3155,86
28/04/2015;EUR;3157,56
29/04/2015;EUR;3162,83
04/05/2015;EUR;3165,73
05/05/2015;EUR;3169,19
06/05/2015;EUR;3172,52
07/05/2015;EUR;3175,55
08/05/2015;EUR;3175
11/05/2015;EUR;3175,89
12/05/2015;EUR;3176,13
15/05/2015;EUR;3182,91
18/05/2015;EUR;3185,82
19/05/2015;EUR;3185,08
20/05/2015;EUR;3180,92
21/05/2015;EUR;3182,02
22/05/2015;EUR;3186,34
26/05/2015;EUR;3186,21
27/05/2015;EUR;3185,81
28/05/2015;EUR;3188,86
29/05/2015;EUR;3190,82
01/06/2015;EUR;3190,6
02/06/2015;EUR;3192,07
03/06/2015;EUR;3191,96
04/06/2015;EUR;3194,09
05/06/2015;EUR;3193,97
08/06/2015;EUR;3195,25
09/06/2015;EUR;3199,27
10/06/2015;EUR;3199,05
11/06/2015;EUR;3197
12/06/2015;EUR;3195,76
15/06/2015;EUR;3194,71
16/06/2015;EUR;3193,99
17/06/2015;EUR;3194,54
18/06/2015;EUR;3195,61
19/06/2015;EUR;3195,28
22/06/2015;EUR;3197,29
23/06/2015;EUR;3196,21
24/06/2015;EUR;3197,3
29/06/2015;EUR;3196,16
30/06/2015;EUR;3198,5
01/07/2015;EUR;3197,55
02/07/2015;EUR;3196,93
03/07/2015;EUR;3197,51
06/07/2015;EUR;3194,48
07/07/2015;EUR;3192,47
08/07/2015;EUR;3194,45
09/07/2015;EUR;3195,13
10/07/2015;EUR;3197,48
13/07/2015;EUR;3195,98
14/07/2015;EUR;3194,75
15/07/2015;EUR;3193,58
16/07/2015;EUR;3192,24
17/07/2015;EUR;3194,3
20/07/2015;EUR;3193,14
21/07/2015;EUR;3194,61
22/07/2015;EUR;3196,1
23/07/2015;EUR;3198,22
24/07/2015;EUR;3197,51
27/07/2015;EUR;3198,56
28/07/2015;EUR;3197,03
29/07/2015;EUR;3197,92
30/07/2015;EUR;3196,43
03/08/2015;EUR;3195,73
04/08/2015;EUR;3197,23
05/08/2015;EUR;3196,47
06/08/2015;EUR;3195,65
07/08/2015;EUR;3197,67
10/08/2015;EUR;3198,84
11/08/2015;EUR;3199,01
12/08/2015;EUR;3200,24
13/08/2015;EUR;3201,21
17/08/2015;EUR;3199,01
18/08/2015;EUR;3198,04
19/08/2015;EUR;3195,03
20/08/2015;EUR;3195
21/08/2015;EUR;3196,01
24/08/2015;EUR;3199,02
25/08/2015;EUR;3199,88
26/08/2015;EUR;3199,48
27/08/2015;EUR;3198,52
28/08/2015;EUR;3199,28
31/08/2015;EUR;3198,52
01/09/2015;EUR;3199,6
02/09/2015;EUR;3199,94
03/09/2015;EUR;3199,12
04/09/2015;EUR;3332,14
07/09/2015;EUR;3414,19
08/09/2015;EUR;3471,15
09/09/2015;EUR;3473,86
10/09/2015;EUR;3455,98
11/09/2015;EUR;3419,08
14/09/2015;EUR;3489,94
15/09/2015;EUR;3485,09
16/09/2015;EUR;3486,77
17/09/2015;EUR;3509,51
18/09/2015;EUR;3516,76
21/09/2015;EUR;3540,07
22/09/2015;EUR;3532,02
23/09/2015;EUR;3555,26
24/09/2015;EUR;3575,41
25/09/2015;EUR;3590,34
28/09/2015;EUR;3595,03
29/09/2015;EUR;3617,57
30/09/2015;EUR;3613,41
01/10/2015;EUR;3606,7
02/10/2015;EUR;3620,83
05/10/2015;EUR;3638,92
06/10/2015;EUR;3642,35
07/10/2015;EUR;3648,2
08/10/2015;EUR;3662,69
09/10/2015;EUR;3688,66
12/10/2015;EUR;3689,26
13/10/2015;EUR;3706,32
14/10/2015;EUR;3705,11
15/10/2015;EUR;3711,45
16/10/2015;EUR;3700,29
19/10/2015;EUR;3693,83
20/10/2015;EUR;3695,03
21/10/2015;EUR;3696,48
22/10/2015;EUR;3687,58
23/10/2015;EUR;3649,76
26/10/2015;EUR;3639,71
27/10/2015;EUR;3631,41
28/10/2015;EUR;3619,69
29/10/2015;EUR;3595,97
30/10/2015;EUR;3607,87
02/11/2015;EUR;3614,949
03/11/2015;EUR;3610,72
04/11/2015;EUR;3590,02
05/11/2015;EUR;3571,25
06/11/2015;EUR;3567,59
09/11/2015;EUR;3553,16
10/11/2015;EUR;3533,91
11/11/2015;EUR;3530,66
12/11/2015;EUR;3525,68
13/11/2015;EUR;3522,83
16/11/2015;EUR;3518,19
17/11/2015;EUR;3497,49
18/11/2015;EUR;3490,46
19/11/2015;EUR;3489,83
20/11/2015;EUR;3488,35
23/11/2015;EUR;3470,3
24/11/2015;EUR;3469,49
25/11/2015;EUR;3468,45
26/11/2015;EUR;3459,23
27/11/2015;EUR;3462,92
30/11/2015;EUR;3448,11
01/12/2015;EUR;3445,88
02/12/2015;EUR;3448,94
03/12/2015;EUR;3444,63
04/12/2015;EUR;3470,41
07/12/2015;EUR;3453,2
08/12/2015;EUR;3462,33
09/12/2015;EUR;3474,24
10/12/2015;EUR;3492,33
11/12/2015;EUR;3480,9
14/12/2015;EUR;3474,78
15/12/2015;EUR;3494,65
16/12/2015;EUR;3465,6
17/12/2015;EUR;3470,65
18/12/2015;EUR;3473,56
21/12/2015;EUR;3472,88
22/12/2015;EUR;3480,88
23/12/2015;EUR;3488,34
28/12/2015;EUR;3501,61
29/12/2015;EUR;3501,84
30/12/2015;EUR;3497,62
04/01/2016;EUR;3497,43
05/01/2016;EUR;3466,19
06/01/2016;EUR;3446,47
07/01/2016;EUR;3460,82
08/01/2016;EUR;3469,21
11/01/2016;EUR;3474,17
12/01/2016;EUR;3479,33
13/01/2016;EUR;3468,86
14/01/2016;EUR;3484,44
18/01/2016;EUR;3487,15
19/01/2016;EUR;3484,48
20/01/2016;EUR;3496,19
21/01/2016;EUR;3495,45
22/01/2016;EUR;3488,52
25/01/2016;EUR;3478,88
26/01/2016;EUR;3480,37
27/01/2016;EUR;3484,75
28/01/2016;EUR;3488,91
29/01/2016;EUR;3489,04
01/02/2016;EUR;3474,98
02/02/2016;EUR;3482,18
03/02/2016;EUR;3495,35
04/02/2016;EUR;3518,53
05/02/2016;EUR;3535,64
08/02/2016;EUR;3532,35
09/02/2016;EUR;3542,24
10/02/2016;EUR;3554,42
11/02/2016;EUR;3564,87
12/02/2016;EUR;3564,73
15/02/2016;EUR;3553,66
16/02/2016;EUR;3546,38
17/02/2016;EUR;3542,84
18/02/2016;EUR;3540,66
19/02/2016;EUR;3533,95
22/02/2016;EUR;3535,81
23/02/2016;EUR;3529,35
24/02/2016;EUR;3521,17
25/02/2016;EUR;3523,5
26/02/2016;EUR;3525,96
29/02/2016;EUR;3501,44
01/03/2016;EUR;3487,2
02/03/2016;EUR;3485,65
03/03/2016;EUR;3488,37
04/03/2016;EUR;3505,74
07/03/2016;EUR;3507,24
08/03/2016;EUR;3520,42
09/03/2016;EUR;3515,87
10/03/2016;EUR;3513,27
11/03/2016;EUR;3534,13
14/03/2016;EUR;3532,6
15/03/2016;EUR;3529,52
16/03/2016;EUR;3534,51
17/03/2016;EUR;3570,66
18/03/2016;EUR;3577,25
21/03/2016;EUR;3574,18
22/03/2016;EUR;3569,78
23/03/2016;EUR;3570,53
30/03/2016;EUR;3596,03
31/03/2016;EUR;3607,71
01/04/2016;EUR;3613,56
04/04/2016;EUR;3607,89
05/04/2016;EUR;3604,89
06/04/2016;EUR;3608,44
07/04/2016;EUR;3615,61
08/04/2016;EUR;3610,02
11/04/2016;EUR;3609,39
12/04/2016;EUR;3610,82
13/04/2016;EUR;3601,96
14/04/2016;EUR;3578,24
15/04/2016;EUR;3575,66
19/04/2016;EUR;3584,73
20/04/2016;EUR;3593,61
21/04/2016;EUR;3583,71
22/04/2016;EUR;3580,06
25/04/2016;EUR;3572,26
26/04/2016;EUR;3572,82
27/04/2016;EUR;3581,61
28/04/2016;EUR;3588,91
29/04/2016;EUR;3595,87
02/05/2016;EUR;3603,25
03/05/2016;EUR;3622,32
06/05/2016;EUR;3582,43
09/05/2016;EUR;3579,93
10/05/2016;EUR;3579,51
11/05/2016;EUR;3582,36
12/05/2016;EUR;3582,69
13/05/2016;EUR;3575,69
17/05/2016;EUR;3572,35
18/05/2016;EUR;3573,54
19/05/2016;EUR;3575,99
20/05/2016;EUR;3579,49
23/05/2016;EUR;3588,22
24/05/2016;EUR;3588,16
25/05/2016;EUR;3585,96
26/05/2016;EUR;3590,66
27/05/2016;EUR;3606
30/05/2016;EUR;3595,81
